run_id, n, r, p, q, ratio, clique_hyp_bipart, clique_hyp_vol, clique_clique_bipart, clique_clique_vol, clique_runtime, clique_f1, approx_diff_hyp_bipart, approx_diff_hyp_vol, approx_diff_clique_bipart, approx_diff_clique_vol, approx_diff_runtime, approx_diff_f1
365, 1000, 5, 1e-11, 1.9999999999999998e-10, 20.0, 0.008069816258329716, 251059, 0.4690789814346429, 251059.0, 5.419532060623169, 0.876, 0.005026365535767585, 251275, 0.4674480151228734, 251275.0, 41.75269317626953, 0.9245377311344327
366, 1000, 5, 1e-11, 1.9999999999999998e-10, 20.0, 0.008538797313188894, 250855, 0.46885651073329215, 250855.0, 5.412877798080444, 0.8715642178910544, 0.0057642861413964245, 250855, 0.46803531920830754, 250855.0, 46.283241748809814, 0.9150000000000001
367, 1000, 5, 1e-11, 1.9999999999999998e-10, 20.0, 0.00849713884148178, 249025, 0.46819797209115555, 249025.0, 5.346819877624512, 0.8667992047713717, 0.005549643610079309, 249025, 0.4671338219054312, 249025.0, 45.094125747680664, 0.9106340489266099
368, 1000, 5, 1e-11, 1.9999999999999998e-10, 20.0, 0.008027248824794837, 251020, 0.468504501633336, 251020.0, 5.40081262588501, 0.888558692421991, 0.004525970449483944, 250554, 0.4682802908754201, 250554.0, 46.36633610725403, 0.9378757515030061
369, 1000, 5, 1e-11, 1.9999999999999998e-10, 20.0, 0.009085796915167095, 248960, 0.4689026349614396, 248960.0, 5.3106184005737305, 0.850597609561753, 0.00669987146529563, 248960, 0.4682800449871465, 248960.0, 40.48219418525696, 0.8875562218890556
370, 1000, 5, 1e-11, 1.9999999999999998e-10, 20.0, 0.008979493268398704, 248455, 0.46938077317824156, 248455.0, 5.366368293762207, 0.8638403990024938, 0.00582173555451628, 248036, 0.469570949378316, 248036.0, 46.38786816596985, 0.9051896207584831
371, 1000, 5, 1e-11, 2.05e-10, 20.5, 0.008256611739869817, 255795, 0.4689966574796224, 255795.0, 5.596344470977783, 0.8745019920318725, 0.004996188353955316, 255795, 0.4682460564123615, 255795.0, 46.88132047653198, 0.9276085871193211
372, 1000, 5, 1e-11, 2.05e-10, 20.5, 0.008795314354653538, 256955, 0.4689614913117083, 256955.0, 5.627030611038208, 0.8753738783649052, 0.005205757871907986, 256831, 0.46850263402782377, 256831.0, 48.80631065368652, 0.9278247884519663
373, 1000, 5, 1e-11, 2.05e-10, 20.5, 0.008696093393232816, 256207, 0.46924166787012067, 256207.0, 5.518651723861694, 0.8699551569506727, 0.00572816405899189, 256103, 0.4685712389155926, 256103.0, 47.246485233306885, 0.9150000000000001
374, 1000, 5, 1e-11, 2.05e-10, 20.5, 0.008691663530297327, 255072, 0.46884409108016556, 255072.0, 5.431015729904175, 0.870471464019851, 0.005423835090331936, 255170, 0.4680095622526159, 255170.0, 49.116549015045166, 0.9226932668329179
375, 1000, 5, 1e-11, 2.05e-10, 20.5, 0.00808561424585642, 253042, 0.4725816267655172, 253042.0, 5.549369812011719, 0.891891891891892, 0.004672750404448144, 254668, 0.46880251935853734, 254668.0, 46.96621775627136, 0.9429429429429429
376, 1000, 5, 1e-11, 2.05e-10, 20.5, 0.008588290046422132, 255697, 0.46968286683066285, 255697.0, 5.541323661804199, 0.8696083292017848, 0.00466306067055906, 256055, 0.46826658335123317, 256055.0, 49.85738706588745, 0.9316708229426436
377, 1000, 5, 1e-11, 2.05e-10, 20.5, 0.008505937370693356, 256174, 0.46920842864615453, 256174.0, 5.57117223739624, 0.8633879781420766, 0.0056932285675291, 256445, 0.46811597028602625, 256445.0, 46.63790512084961, 0.9080919080919081
378, 1000, 5, 1e-11, 2.05e-10, 20.5, 0.007900289130264906, 255940, 0.4677502539657732, 255940.0, 5.523099184036255, 0.8822355289421158, 0.004696413221848871, 255940, 0.4669414706571853, 255940.0, 42.59779405593872, 0.931738913801694
379, 1000, 5, 1e-11, 2.05e-10, 20.5, 0.00799623706491063, 257246, 0.46856705254892206, 257246.0, 5.529858350753784, 0.8852295409181636, 0.004552328451858446, 257231, 0.46752335449459825, 257231.0, 47.919013023376465, 0.935064935064935
380, 1000, 5, 1e-11, 2.05e-10, 20.5, 0.007519618943505251, 256130, 0.4678639753250302, 256130.0, 5.638656854629517, 0.885, 0.00517553864662594, 256012, 0.46793900285924095, 256012.0, 41.78590226173401, 0.9226932668329176
381, 1000, 5, 1e-11, 2.1e-10, 21.0, 0.00775753684830003, 261681, 0.46986407114005224, 261681.0, 5.756702661514282, 0.8893320039880358, 0.004280926264472882, 262560, 0.4674702925045704, 262560.0, 49.69521427154541, 0.9405297351324337
382, 1000, 5, 1e-11, 2.1e-10, 21.0, 0.007872451766431499, 261799, 0.4689399119171578, 261799.0, 5.739097595214844, 0.8831168831168832, 0.004241315991402841, 261947, 0.46819013006447874, 261947.0, 50.013829469680786, 0.9420000000000001
383, 1000, 5, 1e-11, 2.1e-10, 21.0, 0.009271119243671851, 262320, 0.46958676425739554, 262320.0, 5.618405103683472, 0.8584202682563338, 0.005634339737724916, 262320, 0.4687519060689235, 262320.0, 50.541781425476074, 0.9145427286356822
384, 1000, 5, 1e-11, 2.1e-10, 21.0, 0.008125909473845446, 261140, 0.46873707589798574, 261140.0, 5.6324076652526855, 0.8757455268389662, 0.004716475095785441, 261000, 0.4678467432950192, 261000.0, 50.177281618118286, 0.9286783042394016
385, 1000, 5, 1e-11, 2.1e-10, 21.0, 0.0086813899378266, 262170, 0.4692146317275051, 262170.0, 5.7339842319488525, 0.8761238761238761, 0.004851813708662318, 262170, 0.4680817789983598, 262170.0, 49.20393753051758, 0.9351297405189622
386, 1000, 5, 1e-11, 2.1e-10, 21.0, 0.008491868671371586, 260720, 0.4688209573488801, 260720.0, 5.67756199836731, 0.8746268656716418, 0.005323718932187788, 260720, 0.46794262043571644, 260720.0, 50.23370718955994, 0.9206190713929107
387, 1000, 5, 1e-11, 2.1e-10, 21.0, 0.008335716600888481, 262245, 0.4689965490285801, 262245.0, 5.6970055103302, 0.8700000000000001, 0.004949984137116472, 261617, 0.4694247697970697, 261617.0, 51.26061248779297, 0.9276085871193211
388, 1000, 5, 1e-11, 2.1e-10, 21.0, 0.008107024943224107, 261995, 0.469260863756942, 261995.0, 5.649455785751343, 0.8868017795353436, 0.004050308284128166, 260474, 0.4707648364136152, 260474.0, 49.83242750167847, 0.9467336683417087
389, 1000, 5, 1e-11, 2.1e-10, 21.0, 0.008314961590980174, 262178, 0.46886275736331806, 262178.0, 5.632481098175049, 0.872, 0.005680626775195867, 262295, 0.46818277130711605, 262295.0, 48.47760486602783, 0.918784255107125
390, 1000, 5, 1e-11, 2.1e-10, 21.0, 0.007619990103908956, 262730, 0.4682525786929548, 262730.0, 5.716233015060425, 0.8930693069306932, 0.004055829540910562, 262585, 0.4676961745720434, 262585.0, 50.671119928359985, 0.944472236118059
391, 1000, 5, 1e-11, 2.1499999999999998e-10, 21.5, 0.007381370826010545, 267430, 0.46979770407209365, 267430.0, 5.812299013137817, 0.8978574987543597, 0.003935599284436494, 268320, 0.4672778771615981, 268320.0, 49.9873161315918, 0.9435846230654019
392, 1000, 5, 1e-11, 2.1499999999999998e-10, 21.5, 0.009041983036477921, 267751, 0.4715631314168761, 267751.0, 5.811522722244263, 0.8739999999999999, 0.005193568308816417, 268794, 0.46868047649873135, 268794.0, 52.90493965148926, 0.9305347326336832
393, 1000, 5, 1e-11, 2.1499999999999998e-10, 21.5, 0.0075679292272237296, 269030, 0.46843102999665465, 269030.0, 5.793341159820557, 0.8981619473422752, 0.003584282863696548, 268115, 0.46892191783376536, 268115.0, 53.33776092529297, 0.9579158316633267
394, 1000, 5, 1e-11, 2.1499999999999998e-10, 21.5, 0.007467795828155116, 268754, 0.46984603019862026, 268754.0, 5.851013660430908, 0.9006951340615691, 0.0031023861654358555, 269470, 0.46713548818050243, 269470.0, 54.284082651138306, 0.9635546679980029
395, 1000, 5, 1e-11, 2.1499999999999998e-10, 21.5, 0.008735478105451297, 268560, 0.4692992254989574, 268560.0, 5.822086334228516, 0.8762376237623763, 0.0052055406613047365, 268560, 0.4681449210604707, 268560.0, 50.430845499038696, 0.927
396, 1000, 5, 1e-11, 2.1499999999999998e-10, 21.5, 0.00780776086964612, 268707, 0.4692378687566755, 268707.0, 5.7705278396606445, 0.8846729905142287, 0.004839345628222201, 268838, 0.46851821543085426, 268838.0, 51.29018998146057, 0.9351944167497507
397, 1000, 5, 1e-11, 2.1499999999999998e-10, 21.5, 0.007627691056121744, 267971, 0.46819058778748446, 267971.0, 5.840171813964844, 0.8954183266932272, 0.0042974379653068695, 267834, 0.4678308205828984, 267834.0, 51.05598425865173, 0.945581627558662
398, 1000, 5, 1e-11, 2.1499999999999998e-10, 21.5, 0.0075810094594896795, 268302, 0.4689100342151754, 268302.0, 5.839105844497681, 0.8866699950074887, 0.004361705727746841, 265951, 0.4720568826588356, 265951.0, 51.22909712791443, 0.9445564516129032
399, 1000, 5, 1e-11, 2.1499999999999998e-10, 21.5, 0.008349303477568952, 267687, 0.4697631935805624, 267687.0, 5.904940366744995, 0.8788788788788788, 0.004395768419874247, 267985, 0.4678433494412001, 267985.0, 51.96131944656372, 0.9425861208187717
400, 1000, 5, 1e-11, 2.1499999999999998e-10, 21.5, 0.007891058303647924, 266124, 0.4703070748974162, 266124.0, 5.808866024017334, 0.8941294530858004, 0.00424418669930274, 267189, 0.46759410005651425, 267189.0, 49.917832136154175, 0.9442231075697209
401, 1000, 5, 1e-11, 2.2e-10, 22.0, 0.007907340969933164, 274555, 0.46968731219609916, 274555.0, 5.965982437133789, 0.8844819038175508, 0.005547275437129667, 275090, 0.46809407830164673, 275090.0, 46.385701179504395, 0.9214711729622267
402, 1000, 5, 1e-11, 2.2e-10, 22.0, 0.008311302713514185, 273483, 0.4691571322531931, 273483.0, 6.026307106018066, 0.879920279023418, 0.004180344686089454, 272944, 0.4690852336010317, 272944.0, 54.51944327354431, 0.9468937875751502
403, 1000, 5, 1e-11, 2.2e-10, 22.0, 0.008400322560814646, 276537, 0.46921569265595564, 276537.0, 6.001499891281128, 0.8784860557768923, 0.003973701322158804, 276820, 0.4679791922548949, 276820.0, 63.721739292144775, 0.949
