run_id, n, r, p, q, ratio, clique_hyp_bipart, clique_hyp_vol, clique_clique_bipart, clique_clique_vol, clique_runtime, clique_f1, approx_diff_hyp_bipart, approx_diff_hyp_vol, approx_diff_clique_bipart, approx_diff_clique_vol, approx_diff_runtime, approx_diff_f1
103, 100, 3, 0.0001, 0.0007, 7.0, 0.03044280442804428, 2168, 0.3653136531365314, 2168.0, 0.02532362937927246, 0.85, 0.02295684113865932, 2178, 0.3562901744719926, 2178.0, 0.43394899368286133, 0.8700000000000001
104, 100, 3, 0.0001, 0.0007, 7.0, 0.039468039468039465, 2331, 0.3728013728013728, 2331.0, 0.025896787643432617, 0.8669950738916257, 0.02917202917202917, 2331, 0.36250536250536247, 2331.0, 0.48081040382385254, 0.896551724137931
105, 100, 3, 0.0001, 0.0007, 7.0, 0.05302042590178183, 2301, 0.39374185136897, 2301.0, 0.026201486587524414, 0.746268656716418, 0.04251700680272109, 2352, 0.37585034013605445, 2352.0, 0.46880269050598145, 0.7352941176470589
106, 100, 3, 0.0001, 0.0007, 7.0, 0.034420289855072464, 2208, 0.3691123188405797, 2208.0, 0.025647878646850586, 0.8656716417910446, 0.03067207938655841, 2217, 0.36400541271989173, 2217.0, 0.38837385177612305, 0.8472906403940886
107, 100, 3, 0.0001, 0.0007, 7.0, 0.02387774594078319, 2094, 0.35721107927411655, 2094.0, 0.02449488639831543, 0.85, 0.022922636103151862, 2094, 0.3562559694364852, 2094.0, 0.373187780380249, 0.8514851485148516
108, 100, 3, 0.0001, 0.0007, 7.0, 0.038791159224176815, 2217, 0.37392873252142533, 2217.0, 0.02547430992126465, 0.8855721393034826, 0.028712427097353072, 2229, 0.36204576043068637, 2229.0, 0.39222192764282227, 0.9261083743842364
109, 100, 3, 0.0001, 0.0007, 7.0, 0.018365472910927456, 2178, 0.35169880624426075, 2178.0, 0.0251004695892334, 0.9207920792079208, 0.015610651974288337, 2178, 0.3489439853076217, 2178.0, 0.3823525905609131, 0.92
110, 100, 3, 0.0001, 0.0007, 7.0, 0.036680421824850984, 2181, 0.3718477762494269, 2181.0, 0.02558732032775879, 0.8975609756097561, 0.028271773825809393, 2193, 0.36160510715914274, 2193.0, 0.4440162181854248, 0.9073170731707317
111, 100, 3, 0.0001, 0.00075, 7.5, 0.04005006257822278, 2397, 0.3733833959115561, 2397.0, 0.044516563415527344, 0.8514851485148516, 0.030037546933667083, 2397, 0.3633708802670004, 2397.0, 0.6322376728057861, 0.8756218905472637
112, 100, 3, 0.0001, 0.00075, 7.5, 0.02806122448979592, 2352, 0.36139455782312924, 2352.0, 0.026416540145874023, 0.8910891089108911, 0.021258503401360544, 2352, 0.35459183673469385, 2352.0, 0.4743773937225342, 0.9306930693069306
113, 100, 3, 0.0001, 0.00075, 7.5, 0.021164021164021163, 2457, 0.35449735449735453, 2457.0, 0.027137279510498047, 0.9353233830845772, 0.017094017094017096, 2457, 0.3504273504273504, 2457.0, 0.483325719833374, 0.9500000000000001
114, 100, 3, 0.0001, 0.00075, 7.5, 0.03395445134575569, 2415, 0.36728778467908907, 2415.0, 0.02716517448425293, 0.8768472906403941, 0.02567287784679089, 2415, 0.3590062111801242, 2415.0, 0.6883082389831543, 0.9100000000000001
115, 100, 3, 0.0001, 0.00075, 7.5, 0.041504539559014265, 2313, 0.3748378728923476, 2313.0, 0.02598857879638672, 0.8712871287128713, 0.03199308257674016, 2313, 0.36532641591007353, 2313.0, 0.6514947414398193, 0.8910891089108911
116, 100, 3, 0.0001, 0.00075, 7.5, 0.03229813664596273, 2415, 0.3656314699792961, 2415.0, 0.026760101318359375, 0.8878048780487805, 0.02401656314699793, 2415, 0.3573498964803312, 2415.0, 0.4862525463104248, 0.9154228855721392
117, 100, 3, 0.0001, 0.00075, 7.5, 0.0352327098738582, 2299, 0.37799043062200954, 2299.0, 0.026593923568725586, 0.882051282051282, 0.026028547439126783, 2382, 0.3593618807724601, 2382.0, 0.4988231658935547, 0.8899999999999999
118, 100, 3, 0.0001, 0.00075, 7.5, 0.0287283481199831, 2367, 0.3620616814533164, 2367.0, 0.026028871536254883, 0.9054726368159204, 0.026694915254237287, 2360, 0.36101694915254234, 2360.0, 0.4608638286590576, 0.9246231155778895
119, 100, 3, 0.0001, 0.00075, 7.5, 0.04483925549915398, 2364, 0.3781725888324873, 2364.0, 0.026335716247558594, 0.801980198019802, 0.03468697123519458, 2364, 0.36802030456852797, 2364.0, 0.4772217273712158, 0.79
120, 100, 3, 0.0001, 0.00075, 7.5, 0.027849185946872322, 2334, 0.3646101113967438, 2334.0, 0.026501893997192383, 0.8844221105527639, 0.020356234096692113, 2358, 0.35368956743002544, 2358.0, 0.6550142765045166, 0.9207920792079208
121, 100, 3, 0.0001, 0.0008, 8.0, 0.03026481715006305, 2379, 0.3635981504833964, 2379.0, 0.0267636775970459, 0.83, 0.027742749054224466, 2379, 0.36107608238755784, 2379.0, 0.40076351165771484, 0.8333333333333333
122, 100, 3, 0.0001, 0.0008, 8.0, 0.03261734287987271, 2514, 0.37151949085123315, 2514.0, 0.028387069702148438, 0.92, 0.026604068857589983, 2556, 0.3599374021909233, 2556.0, 0.5105724334716797, 0.9162561576354681
