run_id,configuration_id,vertices,edge_multiplier,edges,rank,clique_bipartiteness,clique_volume,clique_runtime,diffusion_clique_bipartiteness,diffusion_clique_volume,diffusion_clique_runtime,random_bipartiteness,random_volume,random_runtime,diffusion_random_bipartiteness,diffusion_random_volume,diffusion_random_runtime
81,9,50,2,100,3,0.006666666666666667,300,0.0070841312408447266,0.013333333333333334,300,0.2562270164489746,0.12666666666666668,300,0.008790969848632812,0.006666666666666667,300,1.3180146217346191
82,9,50,2,100,3,0.06,300,0.006909847259521484,0.013333333333333334,300,0.2583334445953369,0.12,300,0.009174346923828125,0.02,300,1.335193395614624
83,9,50,2,100,3,0.02,300,0.006769895553588867,0.02,300,0.26151180267333984,0.11945392491467577,293,0.008828401565551758,0.02666666666666667,300,1.33482027053833
84,9,50,2,100,3,0.05172413793103448,290,0.0069980621337890625,0.013333333333333334,300,0.2564971446990967,0.12,300,0.008816242218017578,0.02,300,1.2634925842285156
85,9,50,2,100,3,0.03225806451612903,279,0.00659489631652832,0.02,300,0.25022125244140625,0.15333333333333332,300,0.008816719055175781,0.02,300,1.2714464664459229
86,9,50,2,100,3,0.02,300,0.006819009780883789,0.02,300,0.2554354667663574,0.14,300,0.008813619613647461,0.013333333333333334,300,1.2662949562072754
87,9,50,2,100,3,0.03333333333333333,300,0.0069675445556640625,0.02,300,0.2696495056152344,0.15333333333333332,300,0.008830785751342773,0.02,300,1.3174958229064941
88,9,50,2,100,3,0.04436860068259386,293,0.008054494857788086,0.013333333333333334,300,0.3419153690338135,0.11333333333333333,300,0.009625911712646484,0.03333333333333333,300,1.2669768333435059
89,9,50,2,100,3,0.04436860068259386,293,0.006742715835571289,0.006666666666666667,300,0.26375699043273926,0.10666666666666667,300,0.009050846099853516,0.02666666666666667,300,1.293034553527832
90,9,50,2,100,3,0.03333333333333333,300,0.007143735885620117,0.013333333333333334,300,0.18735742568969727,0.13745704467353953,291,0.00878143310546875,0.02,300,1.305100440979004
91,10,50,4,200,3,0.0843585237258348,569,0.009084224700927734,0.06,600,0.357525110244751,0.14,600,0.01609945297241211,0.06,600,1.7381420135498047
92,10,50,4,200,3,0.07333333333333333,600,0.00907754898071289,0.056666666666666664,600,0.3595576286315918,0.13,600,0.016133546829223633,0.07333333333333333,600,1.6700267791748047
93,10,50,4,200,3,0.06,600,0.008933782577514648,0.043333333333333335,600,0.3491954803466797,0.14,600,0.016041994094848633,0.06,600,1.7725889682769775
94,10,50,4,200,3,0.06934306569343066,548,0.008933305740356445,0.05,600,0.3656308650970459,0.16123499142367068,583,0.015862226486206055,0.043333333333333335,600,1.6484663486480713
95,10,50,4,200,3,0.06960950764006792,589,0.009289026260375977,0.043333333333333335,600,0.3415188789367676,0.14333333333333334,600,0.016005516052246094,0.04666666666666667,600,1.887455701828003
96,10,50,4,200,3,0.06666666666666667,600,0.009083032608032227,0.056666666666666664,600,0.35315942764282227,0.13333333333333333,600,0.01669788360595703,0.06333333333333334,600,1.7424921989440918
97,10,50,4,200,3,0.06837606837606838,585,0.008991241455078125,0.043333333333333335,600,0.35543084144592285,0.15333333333333332,600,0.016610383987426758,0.043333333333333335,600,1.7366695404052734
98,10,50,4,200,3,0.08333333333333333,600,0.00895071029663086,0.056666666666666664,600,0.32735466957092285,0.15333333333333332,600,0.015998125076293945,0.06666666666666667,600,1.6410326957702637
99,10,50,4,200,3,0.043333333333333335,600,0.008964061737060547,0.05,600,0.34682178497314453,0.14017094017094017,585,0.015952110290527344,0.04,600,2.077827215194702
100,10,50,4,200,3,0.06206896551724138,580,0.009220361709594727,0.043333333333333335,600,0.3558335304260254,0.12666666666666668,600,0.016295433044433594,0.04666666666666667,600,1.87675142288208
101,11,60,2,120,3,0.011111111111111112,360,0.008301019668579102,0.03333333333333333,360,0.3117835521697998,0.16111111111111112,360,0.011523008346557617,0.022222222222222223,360,1.663339614868164
102,11,60,2,120,3,0.022857142857142857,350,0.007817268371582031,0.027777777777777776,360,0.31131911277770996,0.15555555555555556,360,0.010840654373168945,0.011111111111111112,360,1.4469373226165771
103,11,60,2,120,3,0.037463976945244955,347,0.008423089981079102,0.005555555555555556,360,0.277468204498291,0.1388888888888889,360,0.010931015014648438,0.022222222222222223,360,1.5442068576812744
